x0000,y0000
0,0.0009795001242,
1,0.001981548499,
2,0.002983596874,
3,0.003985565621,
4,0.004987455439,
5,0.005989345256,
6,0.006991314236,
7,0.007993124425,
8,0.008994775824,
9,0.009996506386,
10,0.01099799946,
11,0.01199941244,
12,0.01300074626,
13,0.01400208008,
14,0.01500333473,
15,0.01600458845,
16,0.01700576395,
17,0.01800701767,
18,0.01900827326,
19,0.02000960708,
20,0.0210108608,
21,0.02201211639,
22,0.02301345021,
23,0.02401478402,
24,0.02501619607,
25,0.02601745166,
26,0.02701878548,
27,0.0280200392,
28,0.02902145311,
29,0.03002286516,
30,0.03102427907,
31,0.0320254527,
32,0.0330266282,
33,0.03402772546,
34,0.03502881899,
35,0.0360298343,
36,0.03703069314,
37,0.03803155199,
38,0.03903225064,
39,0.04003286734,
40,0.041033566,
41,0.04203410819,
42,0.04303456843,
43,0.04403502867,
44,0.0450354889,
45,0.04603579268,
46,0.04703593254,
47,0.04803591967,
48,0.04903582111,
49,0.05003572628,
50,0.05103563145,
51,0.05203545839,
52,0.05303496495,
53,0.05403447151,
54,0.05503429845,
55,0.05603380501,
56,0.0570333153,
57,0.05803258345,
58,0.05903185159,
59,0.06003120169,
60,0.06103079021,
61,0.06203005835,
62,0.06302924454,
63,0.06402843446,
64,0.06502770633,
65,0.06602697819,
66,0.06702608615,
67,0.0680251196,
68,0.06902422756,
69,0.07002317905,
70,0.07102205604,
71,0.07202100754,
72,0.07301980257,
73,0.07401851565,
74,0.07501714677,
75,0.07601578534,
76,0.07701441646,
77,0.07801289111,
78,0.07901129127,
79,0.08000968397,
80,0.08100792021,
81,0.08200615644,
82,0.08300423622,
83,0.08400224149,
84,0.08500015736,
85,0.08599799871,
86,0.08699560165,
87,0.0879932791,
88,0.08899080753,
89,0.08998841047,
90,0.0909858495,
91,0.09198329598,
92,0.0929806605,
93,0.09397794306,
94,0.09497522563,
95,0.09597251564,
96,0.09696964175,
97,0.09796668589,
98,0.09896373004,
99,0.09996078163,
100,0.1009577438,
101,0.1019546315,
102,0.1029515192,
103,0.1039482504,
104,0.1049449816,
105,0.1059417054,
106,0.1069382802,
107,0.1079347655,
108,0.1089312583,
109,0.1099276692,
110,0.11092408,
111,0.1119203344,
112,0.1129166633,
113,0.1139128432,
114,0.1149087772,
115,0.1159046292,
116,0.1169006452,
117,0.1178964227,
118,0.1188922748,
119,0.1198880523,
120,0.1208836734,
121,0.1218792871,
122,0.1228749081,
123,0.1238703653,
124,0.1248657405,
125,0.1258610338,
126,0.126856342,
127,0.1278517246,
128,0.1288469434,
129,0.1298423111,
130,0.1308376938,
131,0.1318330765,
132,0.1328285336,
133,0.1338240653,
134,0.134819448,
135,0.1358149052,
136,0.1368103623,
137,0.1378056705,
138,0.1388009638,
139,0.139796108,
140,0.1407913268,
141,0.1417863965,
142,0.1427815259,
143,0.1437765956,
144,0.1447716504,
145,0.1457667947,
146,0.146761775,
147,0.1477568448,
148,0.1487518996,
149,0.1497467309,
150,0.1507416219,
151,0.1517364532,
152,0.1527310312,
153,0.153725788,
154,0.1547202915,
155,0.1557147205,
156,0.1567091346,
157,0.1577034146,
158,0.1586977541,
159,0.1596919447,
160,0.1606861353,
161,0.1616803259,
162,0.1626745015,
163,0.1636686176,
164,0.1646628082,
165,0.1656568348,
166,0.1666508615,
167,0.1676448137,
168,0.1686388403,
169,0.1696327925,
170,0.1706267446,
171,0.1716207713,
172,0.1726146489,
173,0.1736086756,
174,0.1746027768,
175,0.1755967289,
176,0.176590845,
177,0.1775848716,
178,0.1785789877,
179,0.1795730144,
180,0.180567041,
181,0.1815610677,
182,0.1825549453,
183,0.1835488826,
184,0.1845428348,
185,0.1855366379,
186,0.1865305007,
187,0.1875242889,
188,0.188518092,
189,0.1895118803,
190,0.1905056685,
191,0.1914994568,
192,0.1924931705,
193,0.1934871227,
194,0.194480747,
195,0.1954744607,
196,0.196468249,
197,0.1974619627,
198,0.1984556764,
199,0.1994493157,
200,0.2004430294,
201,0.2014367431,
202,0.2024303675,
203,0.2034241557,
204,0.2044178694,
205,0.2054117471,
206,0.2064054608,
207,0.2073993236,
208,0.2083932012,
209,0.2093869895,
210,0.2103807777,
211,0.2113746554,
212,0.2123685181,
213,0.2133623958,
214,0.2143562585,
215,0.2153502107,
216,0.2163440883,
217,0.2173380256,
218,0.2183319777,
219,0.2193258554,
220,0.220319882,
221,0.2213138342,
222,0.2223077863,
223,0.2233016491,
224,0.2242956907,
225,0.2252896279,
226,0.2262835056,
227,0.2272774577,
228,0.2282713205,
229,0.2292651236,
230,0.2302589864,
231,0.2312527001,
232,0.2322465628,
233,0.233240366,
234,0.2342342287,
235,0.2352281064,
236,0.2362219691,
237,0.2372159213,
